round,stage,detail,cid,seconds
13,client_pedersen_commit,Pedersen vector commitment,4,2.6854378432035446
13,client_receipt_sign,sign upload receipt,4,0.0005999580025672913
13,client_upload_pack,build upload message,4,0.012112215161323547
13,client_weight_compute,client aggregation weight,1,4.279986023902893e-05
13,client_local_train,local SGD training,1,3.4432226046919823
13,client_model_delta,weighted local model delta,1,0.00039669498801231384
13,client_quant_encode,fixed-point quantization and signed encoding,1,7.567927241325378e-05
13,client_masking,xMask = x + m,1,3.0413269996643066e-05
13,client_paillier_encrypt,coordinate-wise Paillier encryption,1,18.65563690289855
13,client_cipher_hash,hash encrypted vector,1,0.02307332679629326
13,client_pedersen_commit,Pedersen vector commitment,1,2.67990854755044
13,client_receipt_sign,sign upload receipt,1,0.000572938472032547
13,client_upload_pack,build upload message,1,0.01158987358212471
14,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,24.982982896268368
14,client_weight_compute,client aggregation weight,3,3.8232654333114624e-05
14,client_local_train,local SGD training,3,3.463006541132927
14,client_model_delta,weighted local model delta,3,0.00040137767791748047
14,client_quant_encode,fixed-point quantization and signed encoding,3,7.243826985359192e-05
14,client_masking,xMask = x + m,3,3.096833825111389e-05
14,client_paillier_encrypt,coordinate-wise Paillier encryption,3,18.39361133798957
14,client_cipher_hash,hash encrypted vector,3,0.02308858558535576
14,client_pedersen_commit,Pedersen vector commitment,3,2.4971599765121937
14,client_receipt_sign,sign upload receipt,3,0.0006492137908935547
14,client_upload_pack,build upload message,3,0.012692917138338089
14,client_weight_compute,client aggregation weight,5,3.0275434255599976e-05
14,client_local_train,local SGD training,5,3.4792617596685886
14,client_model_delta,weighted local model delta,5,0.0003824196755886078
14,client_quant_encode,fixed-point quantization and signed encoding,5,6.99460506439209e-05
14,client_masking,xMask = x + m,5,3.0025839805603027e-05
14,client_paillier_encrypt,coordinate-wise Paillier encryption,5,18.50568476691842
14,client_cipher_hash,hash encrypted vector,5,0.02357891947031021
14,client_pedersen_commit,Pedersen vector commitment,5,2.580936137586832
14,client_receipt_sign,sign upload receipt,5,0.000563599169254303
14,client_upload_pack,build upload message,5,0.012511353939771652
14,client_weight_compute,client aggregation weight,2,4.223734140396118e-05
14,client_local_train,local SGD training,2,3.517469711601734
14,client_model_delta,weighted local model delta,2,0.00038759782910346985
14,client_quant_encode,fixed-point quantization and signed encoding,2,7.089972496032715e-05
14,client_masking,xMask = x + m,2,3.0275434255599976e-05
14,client_paillier_encrypt,coordinate-wise Paillier encryption,2,18.496819261461496
14,client_cipher_hash,hash encrypted vector,2,0.023422744125127792
14,client_pedersen_commit,Pedersen vector commitment,2,2.5506194420158863
14,client_receipt_sign,sign upload receipt,2,0.0006133131682872772
14,client_upload_pack,build upload message,2,0.012504059821367264
14,client_weight_compute,client aggregation weight,4,5.283951759338379e-05
14,client_local_train,local SGD training,4,3.4579740650951862
14,client_model_delta,weighted local model delta,4,0.00038347020745277405
14,client_quant_encode,fixed-point quantization and signed encoding,4,6.904453039169312e-05
14,client_masking,xMask = x + m,4,2.98917293548584e-05
14,client_paillier_encrypt,coordinate-wise Paillier encryption,4,18.601903297007084
14,client_cipher_hash,hash encrypted vector,4,0.02333035320043564
14,client_pedersen_commit,Pedersen vector commitment,4,2.6451329179108143
14,client_receipt_sign,sign upload receipt,4,0.0006260983645915985
14,client_upload_pack,build upload message,4,0.012147486209869385
14,client_weight_compute,client aggregation weight,1,4.1961669921875e-05
14,client_local_train,local SGD training,1,3.4010098092257977
14,client_model_delta,weighted local model delta,1,0.00039309635758399963
14,client_quant_encode,fixed-point quantization and signed encoding,1,7.431209087371826e-05
14,client_masking,xMask = x + m,1,3.1519681215286255e-05
14,client_paillier_encrypt,coordinate-wise Paillier encryption,1,18.718291882425547
14,client_cipher_hash,hash encrypted vector,1,0.022981304675340652
14,client_pedersen_commit,Pedersen vector commitment,1,2.7172442004084587
14,client_receipt_sign,sign upload receipt,1,0.000630989670753479
14,client_upload_pack,build upload message,1,0.011612262576818466
15,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,25.028653096407652
15,client_weight_compute,client aggregation weight,2,4.174187779426575e-05
15,client_local_train,local SGD training,2,3.492393709719181
15,client_model_delta,weighted local model delta,2,0.00038570165634155273
15,client_quant_encode,fixed-point quantization and signed encoding,2,7.328763604164124e-05
15,client_masking,xMask = x + m,2,3.0156224966049194e-05
15,client_paillier_encrypt,coordinate-wise Paillier encryption,2,18.426008325070143
15,client_cipher_hash,hash encrypted vector,2,0.02520577609539032
15,client_pedersen_commit,Pedersen vector commitment,2,2.5052673406898975
15,client_receipt_sign,sign upload receipt,2,0.0006655454635620117
15,client_upload_pack,build upload message,2,0.01261179894208908
15,client_weight_compute,client aggregation weight,3,4.0903687477111816e-05
15,client_local_train,local SGD training,3,3.5096891447901726
15,client_model_delta,weighted local model delta,3,0.00040721893310546875
15,client_quant_encode,fixed-point quantization and signed encoding,3,7.076561450958252e-05
15,client_masking,xMask = x + m,3,3.5550445318222046e-05
15,client_paillier_encrypt,coordinate-wise Paillier encryption,3,18.50262640416622
15,client_cipher_hash,hash encrypted vector,3,0.023326784372329712
15,client_pedersen_commit,Pedersen vector commitment,3,2.5792026445269585
15,client_receipt_sign,sign upload receipt,3,0.0005741454660892487
15,client_upload_pack,build upload message,3,0.012091562151908875
15,client_weight_compute,client aggregation weight,5,4.240870475769043e-05
15,client_local_train,local SGD training,5,3.4601820409297943
15,client_model_delta,weighted local model delta,5,0.00038588792085647583
15,client_quant_encode,fixed-point quantization and signed encoding,5,8.276477456092834e-05
15,client_masking,xMask = x + m,5,3.230944275856018e-05
15,client_paillier_encrypt,coordinate-wise Paillier encryption,5,18.532832000404596
15,client_cipher_hash,hash encrypted vector,5,0.02364277094602585
15,client_pedersen_commit,Pedersen vector commitment,5,2.589131359010935
15,client_receipt_sign,sign upload receipt,5,0.0006023943424224854
15,client_upload_pack,build upload message,5,0.01260528713464737
15,client_weight_compute,client aggregation weight,1,4.132091999053955e-05
15,client_local_train,local SGD training,1,3.5142947025597095
15,client_model_delta,weighted local model delta,1,0.00040288642048835754
15,client_quant_encode,fixed-point quantization and signed encoding,1,6.661936640739441e-05
15,client_masking,xMask = x + m,1,3.4164637327194214e-05
15,client_paillier_encrypt,coordinate-wise Paillier encryption,1,18.619854260236025
15,client_cipher_hash,hash encrypted vector,1,0.023122020065784454
15,client_pedersen_commit,Pedersen vector commitment,1,2.658476185053587
15,client_receipt_sign,sign upload receipt,1,0.0006222985684871674
15,client_upload_pack,build upload message,1,0.011618874967098236
15,client_weight_compute,client aggregation weight,4,5.3126364946365356e-05
15,client_local_train,local SGD training,4,3.4829023107886314
15,client_model_delta,weighted local model delta,4,0.0004110783338546753
15,client_quant_encode,fixed-point quantization and signed encoding,4,7.021427154541016e-05
15,client_masking,xMask = x + m,4,2.9377639293670654e-05
15,client_paillier_encrypt,coordinate-wise Paillier encryption,4,18.693206015974283
15,client_cipher_hash,hash encrypted vector,4,0.02341565489768982
15,client_pedersen_commit,Pedersen vector commitment,4,2.706548161804676
15,client_receipt_sign,sign upload receipt,4,0.0005821436643600464
15,client_upload_pack,build upload message,4,0.012111108750104904
16,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,24.92984287813306
16,client_weight_compute,client aggregation weight,3,3.9093196392059326e-05
16,client_local_train,local SGD training,3,3.5183612406253815
16,client_model_delta,weighted local model delta,3,0.0003904663026332855
16,client_quant_encode,fixed-point quantization and signed encoding,3,7.100030779838562e-05
16,client_masking,xMask = x + m,3,3.0666589736938477e-05
16,client_paillier_encrypt,coordinate-wise Paillier encryption,3,18.415551770478487
16,client_cipher_hash,hash encrypted vector,3,0.02330705150961876
16,client_pedersen_commit,Pedersen vector commitment,3,2.5135586224496365
16,client_receipt_sign,sign upload receipt,3,0.0006136633455753326
16,client_upload_pack,build upload message,3,0.012106698006391525
16,client_weight_compute,client aggregation weight,5,4.114210605621338e-05
16,client_local_train,local SGD training,5,3.4573983252048492
16,client_model_delta,weighted local model delta,5,0.00038472190499305725
16,client_quant_encode,fixed-point quantization and signed encoding,5,7.29970633983612e-05
16,client_masking,xMask = x + m,5,3.340095281600952e-05
16,client_paillier_encrypt,coordinate-wise Paillier encryption,5,18.493144761770964
16,client_cipher_hash,hash encrypted vector,5,0.02358562871813774
16,client_pedersen_commit,Pedersen vector commitment,5,2.5670759975910187
16,client_receipt_sign,sign upload receipt,5,0.0005997978150844574
16,client_upload_pack,build upload message,5,0.012628152966499329
16,client_weight_compute,client aggregation weight,2,4.180148243904114e-05
16,client_local_train,local SGD training,2,3.493007753044367
16,client_model_delta,weighted local model delta,2,0.00037918612360954285
16,client_quant_encode,fixed-point quantization and signed encoding,2,6.730109453201294e-05
16,client_masking,xMask = x + m,2,2.9046088457107544e-05
16,client_paillier_encrypt,coordinate-wise Paillier encryption,2,18.51290202885866
16,client_cipher_hash,hash encrypted vector,2,0.023507818579673767
16,client_pedersen_commit,Pedersen vector commitment,2,2.562089279294014
16,client_receipt_sign,sign upload receipt,2,0.0006061047315597534
16,client_upload_pack,build upload message,2,0.012606106698513031
16,client_weight_compute,client aggregation weight,1,4.243478178977966e-05
16,client_local_train,local SGD training,1,3.438400287181139
16,client_model_delta,weighted local model delta,1,0.0003924518823623657
16,client_quant_encode,fixed-point quantization and signed encoding,1,7.445365190505981e-05
16,client_masking,xMask = x + m,1,3.255531191825867e-05
16,client_paillier_encrypt,coordinate-wise Paillier encryption,1,18.557610899209976
16,client_cipher_hash,hash encrypted vector,1,0.023154068738222122
16,client_pedersen_commit,Pedersen vector commitment,1,2.6149096712470055
16,client_receipt_sign,sign upload receipt,1,0.0006388239562511444
16,client_upload_pack,build upload message,1,0.011636059731245041
16,client_weight_compute,client aggregation weight,4,5.4702162742614746e-05
16,client_local_train,local SGD training,4,3.490806680172682
16,client_model_delta,weighted local model delta,4,0.00039672479033470154
16,client_quant_encode,fixed-point quantization and signed encoding,4,7.954612374305725e-05
16,client_masking,xMask = x + m,4,2.8926879167556763e-05
16,client_paillier_encrypt,coordinate-wise Paillier encryption,4,18.62565979361534
16,client_cipher_hash,hash encrypted vector,4,0.02337811514735222
16,client_pedersen_commit,Pedersen vector commitment,4,2.66506889462471
16,client_receipt_sign,sign upload receipt,4,0.0006359517574310303
16,client_upload_pack,build upload message,4,0.012124031782150269
17,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,25.20220774039626
17,client_weight_compute,client aggregation weight,3,3.974884748458862e-05
17,client_local_train,local SGD training,3,3.5303528644144535
17,client_model_delta,weighted local model delta,3,0.00038200244307518005
17,client_quant_encode,fixed-point quantization and signed encoding,3,7.343664765357971e-05
17,client_masking,xMask = x + m,3,3.089383244514465e-05
17,client_paillier_encrypt,coordinate-wise Paillier encryption,3,18.31843153759837
17,client_cipher_hash,hash encrypted vector,3,0.023147020488977432
17,client_pedersen_commit,Pedersen vector commitment,3,2.452909279614687
17,client_receipt_sign,sign upload receipt,3,0.00064106285572052
17,client_upload_pack,build upload message,3,0.01210491731762886
17,client_weight_compute,client aggregation weight,2,4.1816383600234985e-05
17,client_local_train,local SGD training,2,3.5227838568389416
17,client_model_delta,weighted local model delta,2,0.0003903992474079132
17,client_quant_encode,fixed-point quantization and signed encoding,2,6.977096199989319e-05
17,client_masking,xMask = x + m,2,3.257766366004944e-05
17,client_paillier_encrypt,coordinate-wise Paillier encryption,2,18.398892380297184
17,client_cipher_hash,hash encrypted vector,2,0.02329670637845993
17,client_pedersen_commit,Pedersen vector commitment,2,2.495924048125744
17,client_receipt_sign,sign upload receipt,2,0.0006103478372097015
17,client_upload_pack,build upload message,2,0.012523140758275986
17,client_weight_compute,client aggregation weight,5,4.078075289726257e-05
17,client_local_train,local SGD training,5,3.441575113683939
17,client_model_delta,weighted local model delta,5,0.00038272514939308167
17,client_quant_encode,fixed-point quantization and signed encoding,5,7.406249642372131e-05
17,client_masking,xMask = x + m,5,3.118067979812622e-05
17,client_paillier_encrypt,coordinate-wise Paillier encryption,5,18.58512381836772
17,client_cipher_hash,hash encrypted vector,5,0.023722417652606964
17,client_pedersen_commit,Pedersen vector commitment,5,2.6340815871953964
17,client_receipt_sign,sign upload receipt,5,0.0006369277834892273
17,client_upload_pack,build upload message,5,0.012490030378103256
17,client_weight_compute,client aggregation weight,4,5.447119474411011e-05
17,client_local_train,local SGD training,4,3.4601239673793316
17,client_model_delta,weighted local model delta,4,0.00041883066296577454
17,client_quant_encode,fixed-point quantization and signed encoding,4,7.341429591178894e-05
17,client_masking,xMask = x + m,4,3.1795352697372437e-05
17,client_paillier_encrypt,coordinate-wise Paillier encryption,4,18.604234773665667
17,client_cipher_hash,hash encrypted vector,4,0.023554489016532898
17,client_pedersen_commit,Pedersen vector commitment,4,2.644279971718788
17,client_receipt_sign,sign upload receipt,4,0.0005926266312599182
17,client_upload_pack,build upload message,4,0.01210816204547882
17,client_weight_compute,client aggregation weight,1,4.06019389629364e-05
17,client_local_train,local SGD training,1,3.429820153862238
17,client_model_delta,weighted local model delta,1,0.0004283897578716278
17,client_quant_encode,fixed-point quantization and signed encoding,1,7.970258593559265e-05
17,client_masking,xMask = x + m,1,2.8576701879501343e-05
17,client_paillier_encrypt,coordinate-wise Paillier encryption,1,18.82429000735283
17,client_cipher_hash,hash encrypted vector,1,0.023290466517210007
17,client_pedersen_commit,Pedersen vector commitment,1,2.7970103956758976
17,client_receipt_sign,sign upload receipt,1,0.0006317384541034698
17,client_upload_pack,build upload message,1,0.01163698360323906
18,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,24.81318810209632
18,client_weight_compute,client aggregation weight,4,5.3804367780685425e-05
18,client_local_train,local SGD training,4,3.441933088004589
18,client_model_delta,weighted local model delta,4,0.00039994344115257263
18,client_quant_encode,fixed-point quantization and signed encoding,4,6.699934601783752e-05
18,client_masking,xMask = x + m,4,3.1091272830963135e-05
18,client_paillier_encrypt,coordinate-wise Paillier encryption,4,18.492414262145758
18,client_cipher_hash,hash encrypted vector,4,0.023288391530513763
18,client_pedersen_commit,Pedersen vector commitment,4,2.5825241953134537
18,client_receipt_sign,sign upload receipt,4,0.0005397386848926544
18,client_upload_pack,build upload message,4,0.012118637561798096
18,client_weight_compute,client aggregation weight,3,3.8623809814453125e-05
18,client_local_train,local SGD training,3,3.4926991388201714
18,client_model_delta,weighted local model delta,3,0.0003871545195579529
18,client_quant_encode,fixed-point quantization and signed encoding,3,7.287785410881042e-05
18,client_masking,xMask = x + m,3,3.244355320930481e-05
18,client_paillier_encrypt,coordinate-wise Paillier encryption,3,18.465824853628874
18,client_cipher_hash,hash encrypted vector,3,0.02351411059498787
18,client_pedersen_commit,Pedersen vector commitment,3,2.554923750460148
18,client_receipt_sign,sign upload receipt,3,0.0006123371422290802
18,client_upload_pack,build upload message,3,0.012136254459619522
18,client_weight_compute,client aggregation weight,5,4.1913241147994995e-05
18,client_local_train,local SGD training,5,3.427323829382658
18,client_model_delta,weighted local model delta,5,0.00040843337774276733
18,client_quant_encode,fixed-point quantization and signed encoding,5,7.560849189758301e-05
18,client_masking,xMask = x + m,5,3.290548920631409e-05
18,client_paillier_encrypt,coordinate-wise Paillier encryption,5,18.514518823474646
18,client_cipher_hash,hash encrypted vector,5,0.023564286530017853
18,client_pedersen_commit,Pedersen vector commitment,5,2.597420781850815
18,client_receipt_sign,sign upload receipt,5,0.0005765445530414581
18,client_upload_pack,build upload message,5,0.012596920132637024
18,client_weight_compute,client aggregation weight,2,3.3408403396606445e-05
18,client_local_train,local SGD training,2,3.4418853260576725
18,client_model_delta,weighted local model delta,2,0.0003969334065914154
18,client_quant_encode,fixed-point quantization and signed encoding,2,7.208436727523804e-05
18,client_masking,xMask = x + m,2,3.143027424812317e-05
18,client_paillier_encrypt,coordinate-wise Paillier encryption,2,18.546236012130976
18,client_cipher_hash,hash encrypted vector,2,0.023418132215738297
18,client_pedersen_commit,Pedersen vector commitment,2,2.5957948192954063
18,client_receipt_sign,sign upload receipt,2,0.0011538974940776825
18,client_upload_pack,build upload message,2,0.01255640760064125
18,client_weight_compute,client aggregation weight,1,4.268810153007507e-05
18,client_local_train,local SGD training,1,3.4605915918946266
18,client_model_delta,weighted local model delta,1,0.0003870353102684021
18,client_quant_encode,fixed-point quantization and signed encoding,1,6.999820470809937e-05
18,client_masking,xMask = x + m,1,2.847611904144287e-05
18,client_paillier_encrypt,coordinate-wise Paillier encryption,1,18.578863237053156
18,client_cipher_hash,hash encrypted vector,1,0.022988978773355484
18,client_pedersen_commit,Pedersen vector commitment,1,2.6301126405596733
18,client_receipt_sign,sign upload receipt,1,0.0006377547979354858
18,client_upload_pack,build upload message,1,0.011636409908533096
19,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,25.086838975548744
19,client_weight_compute,client aggregation weight,3,4.02890145778656e-05
19,client_local_train,local SGD training,3,3.446845415979624
19,client_model_delta,weighted local model delta,3,0.000405188649892807
19,client_quant_encode,fixed-point quantization and signed encoding,3,7.113069295883179e-05
19,client_masking,xMask = x + m,3,3.291666507720947e-05
19,client_paillier_encrypt,coordinate-wise Paillier encryption,3,18.387600511312485
19,client_cipher_hash,hash encrypted vector,3,0.023287363350391388
19,client_pedersen_commit,Pedersen vector commitment,3,2.492573868483305
19,client_receipt_sign,sign upload receipt,3,0.000610601156949997
19,client_upload_pack,build upload message,3,0.012103784829378128
19,client_weight_compute,client aggregation weight,5,4.089251160621643e-05
19,client_local_train,local SGD training,5,3.401867963373661
19,client_model_delta,weighted local model delta,5,0.00038516148924827576
19,client_quant_encode,fixed-point quantization and signed encoding,5,7.737055420875549e-05
19,client_masking,xMask = x + m,5,3.3836811780929565e-05
19,client_paillier_encrypt,coordinate-wise Paillier encryption,5,18.451367307454348
19,client_cipher_hash,hash encrypted vector,5,0.023349151015281677
19,client_pedersen_commit,Pedersen vector commitment,5,2.5350772365927696
19,client_receipt_sign,sign upload receipt,5,0.0006502158939838409
19,client_upload_pack,build upload message,5,0.012926474213600159
19,client_weight_compute,client aggregation weight,2,4.1190534830093384e-05
19,client_local_train,local SGD training,2,3.458694253116846
19,client_model_delta,weighted local model delta,2,0.00038611888885498047
19,client_quant_encode,fixed-point quantization and signed encoding,2,6.728991866111755e-05
19,client_masking,xMask = x + m,2,3.0800700187683105e-05
19,client_paillier_encrypt,coordinate-wise Paillier encryption,2,18.519339475780725
19,client_cipher_hash,hash encrypted vector,2,0.02350645139813423
19,client_pedersen_commit,Pedersen vector commitment,2,2.5718071907758713
19,client_receipt_sign,sign upload receipt,2,0.000599253922700882
19,client_upload_pack,build upload message,2,0.012493856251239777
19,client_weight_compute,client aggregation weight,4,5.204975605010986e-05
19,client_local_train,local SGD training,4,3.4387368001043797
19,client_model_delta,weighted local model delta,4,0.0004074014723300934
19,client_quant_encode,fixed-point quantization and signed encoding,4,7.445365190505981e-05
19,client_masking,xMask = x + m,4,2.909824252128601e-05
19,client_paillier_encrypt,coordinate-wise Paillier encryption,4,18.59928710758686
19,client_cipher_hash,hash encrypted vector,4,0.023250799626111984
19,client_pedersen_commit,Pedersen vector commitment,4,2.6462684348225594
19,client_receipt_sign,sign upload receipt,4,0.0005916543304920197
19,client_upload_pack,build upload message,4,0.012094348669052124
19,client_weight_compute,client aggregation weight,1,4.208460450172424e-05
19,client_local_train,local SGD training,1,3.4295001439750195
19,client_model_delta,weighted local model delta,1,0.0004023052752017975
19,client_quant_encode,fixed-point quantization and signed encoding,1,7.914751768112183e-05
19,client_masking,xMask = x + m,1,3.071874380111694e-05
19,client_paillier_encrypt,coordinate-wise Paillier encryption,1,18.756871312856674
19,client_cipher_hash,hash encrypted vector,1,0.02327335998415947
19,client_pedersen_commit,Pedersen vector commitment,1,2.749471265822649
19,client_receipt_sign,sign upload receipt,1,0.0006132833659648895
19,client_upload_pack,build upload message,1,0.012116629630327225
20,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,24.893586840480566
20,client_weight_compute,client aggregation weight,3,3.0796974897384644e-05
20,client_local_train,local SGD training,3,3.436559945344925
20,client_model_delta,weighted local model delta,3,0.00039097294211387634
20,client_quant_encode,fixed-point quantization and signed encoding,3,7.376819849014282e-05
20,client_masking,xMask = x + m,3,3.142654895782471e-05
20,client_paillier_encrypt,coordinate-wise Paillier encryption,3,18.480493675917387
20,client_cipher_hash,hash encrypted vector,3,0.023324690759181976
20,client_pedersen_commit,Pedersen vector commitment,3,2.546721611171961
20,client_receipt_sign,sign upload receipt,3,0.0005999542772769928
20,client_upload_pack,build upload message,3,0.012081462889909744
20,client_weight_compute,client aggregation weight,5,3.999471664428711e-05
20,client_local_train,local SGD training,5,3.362231560051441
20,client_model_delta,weighted local model delta,5,0.0004019029438495636
20,client_quant_encode,fixed-point quantization and signed encoding,5,8.568167686462402e-05
20,client_masking,xMask = x + m,5,3.4440308809280396e-05
20,client_paillier_encrypt,coordinate-wise Paillier encryption,5,18.52317526936531
20,client_cipher_hash,hash encrypted vector,5,0.02339760586619377
20,client_pedersen_commit,Pedersen vector commitment,5,2.589080326259136
20,client_receipt_sign,sign upload receipt,5,0.0005835220217704773
20,client_upload_pack,build upload message,5,0.012503385543823242
20,client_weight_compute,client aggregation weight,2,3.9905309677124023e-05
20,client_local_train,local SGD training,2,3.4960223883390427
20,client_model_delta,weighted local model delta,2,0.0003855377435684204
20,client_quant_encode,fixed-point quantization and signed encoding,2,6.995722651481628e-05
20,client_masking,xMask = x + m,2,3.147125244140625e-05
20,client_paillier_encrypt,coordinate-wise Paillier encryption,2,18.5227562636137
20,client_cipher_hash,hash encrypted vector,2,0.02370486781001091
20,client_pedersen_commit,Pedersen vector commitment,2,2.5803740657866
20,client_receipt_sign,sign upload receipt,2,0.0006389357149600983
20,client_upload_pack,build upload message,2,0.012507665902376175
20,client_weight_compute,client aggregation weight,1,2.925097942352295e-05
20,client_local_train,local SGD training,1,3.417214337736368
20,client_model_delta,weighted local model delta,1,0.0003801994025707245
20,client_quant_encode,fixed-point quantization and signed encoding,1,7.01509416103363e-05
20,client_masking,xMask = x + m,1,3.072991967201233e-05
20,client_paillier_encrypt,coordinate-wise Paillier encryption,1,18.613384798169136
20,client_cipher_hash,hash encrypted vector,1,0.023131221532821655
20,client_pedersen_commit,Pedersen vector commitment,1,2.649970557540655
20,client_receipt_sign,sign upload receipt,1,0.0006332769989967346
20,client_upload_pack,build upload message,1,0.012068409472703934
20,client_weight_compute,client aggregation weight,4,4.729628562927246e-05
20,client_local_train,local SGD training,4,3.4114290177822113
20,client_model_delta,weighted local model delta,4,0.00038101524114608765
20,client_quant_encode,fixed-point quantization and signed encoding,4,7.241591811180115e-05
20,client_masking,xMask = x + m,4,3.081187605857849e-05
20,client_paillier_encrypt,coordinate-wise Paillier encryption,4,18.642368152737617
20,client_cipher_hash,hash encrypted vector,4,0.02334284409880638
20,client_pedersen_commit,Pedersen vector commitment,4,2.684728417545557
20,client_receipt_sign,sign upload receipt,4,0.0006341896951198578
20,client_upload_pack,build upload message,4,0.012109111994504929
21,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,24.94366705790162
21,client_weight_compute,client aggregation weight,3,4.018843173980713e-05
21,client_local_train,local SGD training,3,3.520690005272627
21,client_model_delta,weighted local model delta,3,0.0003934241831302643
21,client_quant_encode,fixed-point quantization and signed encoding,3,7.072463631629944e-05
21,client_masking,xMask = x + m,3,2.8546899557113647e-05
21,client_paillier_encrypt,coordinate-wise Paillier encryption,3,18.447177093476057
21,client_cipher_hash,hash encrypted vector,3,0.023262903094291687
21,client_pedersen_commit,Pedersen vector commitment,3,2.5401547849178314
21,client_receipt_sign,sign upload receipt,3,0.0006045214831829071
21,client_upload_pack,build upload message,3,0.01208445429801941
21,client_weight_compute,client aggregation weight,5,4.118308424949646e-05
21,client_local_train,local SGD training,5,3.4447242729365826
21,client_model_delta,weighted local model delta,5,0.00039751455187797546
21,client_quant_encode,fixed-point quantization and signed encoding,5,7.739663124084473e-05
21,client_masking,xMask = x + m,5,3.3993273973464966e-05
21,client_paillier_encrypt,coordinate-wise Paillier encryption,5,18.513630133122206
21,client_cipher_hash,hash encrypted vector,5,0.023445188999176025
21,client_pedersen_commit,Pedersen vector commitment,5,2.5844884775578976
21,client_receipt_sign,sign upload receipt,5,0.0006157606840133667
21,client_upload_pack,build upload message,5,0.012503404170274734
21,client_weight_compute,client aggregation weight,2,4.120171070098877e-05
21,client_local_train,local SGD training,2,3.4852258786559105
21,client_model_delta,weighted local model delta,2,0.0004154406487941742
21,client_quant_encode,fixed-point quantization and signed encoding,2,8.537620306015015e-05
21,client_masking,xMask = x + m,2,3.271549940109253e-05
21,client_paillier_encrypt,coordinate-wise Paillier encryption,2,18.529126554727554
21,client_cipher_hash,hash encrypted vector,2,0.023746881633996964
21,client_pedersen_commit,Pedersen vector commitment,2,2.5861799381673336
21,client_receipt_sign,sign upload receipt,2,0.0006099343299865723
21,client_upload_pack,build upload message,2,0.012486469000577927
21,client_weight_compute,client aggregation weight,4,5.4545700550079346e-05
21,client_local_train,local SGD training,4,3.448229070752859
21,client_model_delta,weighted local model delta,4,0.0004203803837299347
21,client_quant_encode,fixed-point quantization and signed encoding,4,7.092952728271484e-05
21,client_masking,xMask = x + m,4,3.178045153617859e-05
21,client_paillier_encrypt,coordinate-wise Paillier encryption,4,18.612145632505417
21,client_cipher_hash,hash encrypted vector,4,0.0234505794942379
21,client_pedersen_commit,Pedersen vector commitment,4,2.6334447748959064
21,client_receipt_sign,sign upload receipt,4,0.0005870610475540161
21,client_upload_pack,build upload message,4,0.012575484812259674
21,client_weight_compute,client aggregation weight,1,3.013014793395996e-05
21,client_local_train,local SGD training,1,3.453878927975893
21,client_model_delta,weighted local model delta,1,0.00040309131145477295
21,client_quant_encode,fixed-point quantization and signed encoding,1,7.128342986106873e-05
21,client_masking,xMask = x + m,1,2.9899179935455322e-05
21,client_paillier_encrypt,coordinate-wise Paillier encryption,1,18.652467280626297
21,client_cipher_hash,hash encrypted vector,1,0.02374393865466118
21,client_pedersen_commit,Pedersen vector commitment,1,2.6849063336849213
21,client_receipt_sign,sign upload receipt,1,0.0006050132215023041
21,client_upload_pack,build upload message,1,0.012095142155885696
22,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,24.824698336422443
22,client_weight_compute,client aggregation weight,3,3.742799162864685e-05
22,client_local_train,local SGD training,3,3.4972191713750362
22,client_model_delta,weighted local model delta,3,0.00039258599281311035
22,client_quant_encode,fixed-point quantization and signed encoding,3,6.89476728439331e-05
22,client_masking,xMask = x + m,3,3.213807940483093e-05
22,client_paillier_encrypt,coordinate-wise Paillier encryption,3,18.45744413137436
22,client_cipher_hash,hash encrypted vector,3,0.023360583931207657
22,client_pedersen_commit,Pedersen vector commitment,3,2.538522630929947
22,client_receipt_sign,sign upload receipt,3,0.0006252005696296692
22,client_upload_pack,build upload message,3,0.012137848883867264
22,client_weight_compute,client aggregation weight,1,3.382191061973572e-05
22,client_local_train,local SGD training,1,3.447106283158064
22,client_model_delta,weighted local model delta,1,0.0003836005926132202
22,client_quant_encode,fixed-point quantization and signed encoding,1,7.079541683197021e-05
22,client_masking,xMask = x + m,1,3.306195139884949e-05
22,client_paillier_encrypt,coordinate-wise Paillier encryption,1,18.5269347243011
22,client_cipher_hash,hash encrypted vector,1,0.023117143660783768
22,client_pedersen_commit,Pedersen vector commitment,1,2.5927560552954674
22,client_receipt_sign,sign upload receipt,1,0.0005604401230812073
22,client_upload_pack,build upload message,1,0.01207997277379036
22,client_weight_compute,client aggregation weight,5,4.252046346664429e-05
22,client_local_train,local SGD training,5,3.4211960062384605
22,client_model_delta,weighted local model delta,5,0.0003961920738220215
