round,stage,detail,cid,seconds
5,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.616909615695477
5,client_cipher_hash,hash encrypted vector,4,0.022879913449287415
5,client_pedersen_commit,Pedersen vector commitment,4,2.257955349981785
5,client_receipt_sign,sign upload receipt,4,0.00060320645570755
5,client_upload_pack,build upload message,4,0.011337295174598694
5,client_weight_compute,client aggregation weight,1,2.7470290660858154e-05
5,client_local_train,local SGD training,1,3.361326701939106
5,client_model_delta,weighted local model delta,1,0.00046993792057037354
5,client_quant_encode,fixed-point quantization and signed encoding,1,7.833540439605713e-05
5,client_masking,xMask = x + m,1,3.213435411453247e-05
5,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.634485445916653
5,client_cipher_hash,hash encrypted vector,1,0.024909578263759613
5,client_pedersen_commit,Pedersen vector commitment,1,2.2618280425667763
5,client_receipt_sign,sign upload receipt,1,0.0005923435091972351
5,client_upload_pack,build upload message,1,0.011502757668495178
6,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.461576864123344
6,client_weight_compute,client aggregation weight,3,3.112107515335083e-05
6,client_local_train,local SGD training,3,3.2208308205008507
6,client_model_delta,weighted local model delta,3,0.00043866783380508423
6,client_quant_encode,fixed-point quantization and signed encoding,3,9.431689977645874e-05
6,client_masking,xMask = x + m,3,3.458559513092041e-05
6,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.29129183292389
6,client_cipher_hash,hash encrypted vector,3,0.023822389543056488
6,client_pedersen_commit,Pedersen vector commitment,3,2.1311260908842087
6,client_receipt_sign,sign upload receipt,3,0.000618666410446167
6,client_upload_pack,build upload message,3,0.011789873242378235
6,client_weight_compute,client aggregation weight,5,2.261251211166382e-05
6,client_local_train,local SGD training,5,3.3255893737077713
6,client_model_delta,weighted local model delta,5,0.0029971301555633545
6,client_quant_encode,fixed-point quantization and signed encoding,5,7.904320955276489e-05
6,client_masking,xMask = x + m,5,3.214925527572632e-05
6,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.398455664515495
6,client_cipher_hash,hash encrypted vector,5,0.024431146681308746
6,client_pedersen_commit,Pedersen vector commitment,5,2.2697922959923744
6,client_receipt_sign,sign upload receipt,5,0.000607810914516449
6,client_upload_pack,build upload message,5,0.011282838881015778
6,client_weight_compute,client aggregation weight,2,4.131346940994263e-05
6,client_local_train,local SGD training,2,3.43616796284914
6,client_model_delta,weighted local model delta,2,0.0005153343081474304
6,client_quant_encode,fixed-point quantization and signed encoding,2,8.252263069152832e-05
6,client_masking,xMask = x + m,2,3.331899642944336e-05
6,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.389201395213604
6,client_cipher_hash,hash encrypted vector,2,0.024350076913833618
6,client_pedersen_commit,Pedersen vector commitment,2,2.2396377101540565
6,client_receipt_sign,sign upload receipt,2,0.0005587860941886902
6,client_upload_pack,build upload message,2,0.01171489804983139
6,client_weight_compute,client aggregation weight,1,5.251169204711914e-05
6,client_local_train,local SGD training,1,3.3052335754036903
6,client_model_delta,weighted local model delta,1,0.0004612281918525696
6,client_quant_encode,fixed-point quantization and signed encoding,1,7.90134072303772e-05
6,client_masking,xMask = x + m,1,3.633648157119751e-05
6,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.548467360436916
6,client_cipher_hash,hash encrypted vector,1,0.023883461952209473
6,client_pedersen_commit,Pedersen vector commitment,1,2.3111060708761215
6,client_receipt_sign,sign upload receipt,1,0.0005948245525360107
6,client_upload_pack,build upload message,1,0.011750467121601105
6,client_weight_compute,client aggregation weight,4,5.42178750038147e-05
6,client_local_train,local SGD training,4,3.3957072496414185
