round,stage,detail,cid,seconds
5,client_cipher_hash,hash encrypted vector,2,0.023518599569797516
5,client_pedersen_commit,Pedersen vector commitment,2,2.2185827419161797
5,client_receipt_sign,sign upload receipt,2,0.0006089359521865845
5,client_upload_pack,build upload message,2,0.010903015732765198
5,client_weight_compute,client aggregation weight,1,4.009902477264404e-05
5,client_local_train,local SGD training,1,3.2898651510477066
5,client_model_delta,weighted local model delta,1,0.00045781582593917847
5,client_quant_encode,fixed-point quantization and signed encoding,1,7.030367851257324e-05
5,client_masking,xMask = x + m,1,3.299117088317871e-05
5,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.645619049668312
5,client_cipher_hash,hash encrypted vector,1,0.024608761072158813
5,client_pedersen_commit,Pedersen vector commitment,1,2.192202940583229
5,client_receipt_sign,sign upload receipt,1,0.0006079897284507751
5,client_upload_pack,build upload message,1,0.011449471116065979
5,client_weight_compute,client aggregation weight,4,8.88630747795105e-05
5,client_local_train,local SGD training,4,3.2802018225193024
5,client_model_delta,weighted local model delta,4,0.00045575201511383057
5,client_quant_encode,fixed-point quantization and signed encoding,4,7.859617471694946e-05
5,client_masking,xMask = x + m,4,3.584474325180054e-05
5,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.744344770908356
5,client_cipher_hash,hash encrypted vector,4,0.02390463650226593
5,client_pedersen_commit,Pedersen vector commitment,4,2.1911505460739136
5,client_receipt_sign,sign upload receipt,4,0.0006626099348068237
5,client_upload_pack,build upload message,4,0.011949144303798676
5,client_weight_compute,client aggregation weight,3,4.4368207454681396e-05
5,client_local_train,local SGD training,3,3.548683501780033
5,client_model_delta,weighted local model delta,3,0.00047717243432998657
5,client_quant_encode,fixed-point quantization and signed encoding,3,7.927417755126953e-05
5,client_masking,xMask = x + m,3,4.906207323074341e-05
5,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.58386654406786
5,client_cipher_hash,hash encrypted vector,3,0.023677252233028412
5,client_pedersen_commit,Pedersen vector commitment,3,2.218793474137783
5,client_receipt_sign,sign upload receipt,3,0.0005877986550331116
