round,stage,detail,cid,seconds
4,client_weight_compute,client aggregation weight,5,3.70219349861145e-05
4,client_local_train,local SGD training,5,3.528587706387043
4,client_model_delta,weighted local model delta,5,0.000445730984210968
4,client_quant_encode,fixed-point quantization and signed encoding,5,7.268041372299194e-05
4,client_masking,xMask = x + m,5,3.0249357223510742e-05
4,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.744471609592438
4,client_cipher_hash,hash encrypted vector,5,0.024186380207538605
4,client_pedersen_commit,Pedersen vector commitment,5,2.254917599260807
4,client_receipt_sign,sign upload receipt,5,0.0006090030074119568
4,client_upload_pack,build upload message,5,0.010825127363204956
5,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.72850876301527
5,client_weight_compute,client aggregation weight,2,5.155056715011597e-05
5,client_local_train,local SGD training,2,3.2903158962726593
5,client_model_delta,weighted local model delta,2,0.0004292428493499756
5,client_quant_encode,fixed-point quantization and signed encoding,2,7.598847150802612e-05
5,client_masking,xMask = x + m,2,2.9139220714569092e-05
5,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.665262773633003
5,client_cipher_hash,hash encrypted vector,2,0.024645693600177765
5,client_pedersen_commit,Pedersen vector commitment,2,2.1690227687358856
5,client_receipt_sign,sign upload receipt,2,0.0006018131971359253
5,client_upload_pack,build upload message,2,0.01167047768831253
5,client_weight_compute,client aggregation weight,1,2.6628375053405762e-05
5,client_local_train,local SGD training,1,3.3608847334980965
5,client_model_delta,weighted local model delta,1,0.00045355409383773804
5,client_quant_encode,fixed-point quantization and signed encoding,1,7.600337266921997e-05
5,client_masking,xMask = x + m,1,2.890080213546753e-05
5,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.623462595045567
5,client_cipher_hash,hash encrypted vector,1,0.024874307215213776
5,client_pedersen_commit,Pedersen vector commitment,1,2.1630793884396553
5,client_receipt_sign,sign upload receipt,1,0.0006025061011314392
5,client_upload_pack,build upload message,1,0.0111733078956604
5,client_weight_compute,client aggregation weight,4,5.40614128112793e-05
5,client_local_train,local SGD training,4,3.2710926681756973
5,client_model_delta,weighted local model delta,4,0.0004160478711128235
5,client_quant_encode,fixed-point quantization and signed encoding,4,7.487088441848755e-05
5,client_masking,xMask = x + m,4,3.2238662242889404e-05
5,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.709656089544296
5,client_cipher_hash,hash encrypted vector,4,0.025654755532741547
5,client_pedersen_commit,Pedersen vector commitment,4,2.1889931187033653
5,client_receipt_sign,sign upload receipt,4,0.0006266608834266663
5,client_upload_pack,build upload message,4,0.012122422456741333
5,client_weight_compute,client aggregation weight,3,3.993511199951172e-05
5,client_local_train,local SGD training,3,3.3770361617207527
5,client_model_delta,weighted local model delta,3,0.0004525706171989441
5,client_quant_encode,fixed-point quantization and signed encoding,3,9.262561798095703e-05
5,client_masking,xMask = x + m,3,3.4183263778686523e-05
5,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.845096573233604
5,client_cipher_hash,hash encrypted vector,3,0.02449655532836914
5,client_pedersen_commit,Pedersen vector commitment,3,2.1992090046405792
5,client_receipt_sign,sign upload receipt,3,0.000555187463760376
5,client_upload_pack,build upload message,3,0.011473409831523895
5,client_weight_compute,client aggregation weight,5,5.2578747272491455e-05
5,client_local_train,local SGD training,5,3.509231723845005
5,client_model_delta,weighted local model delta,5,0.00043474137783050537
5,client_quant_encode,fixed-point quantization and signed encoding,5,7.110834121704102e-05
5,client_masking,xMask = x + m,5,2.8558075428009033e-05
5,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.851757660508156
5,client_cipher_hash,hash encrypted vector,5,0.025046996772289276
5,client_pedersen_commit,Pedersen vector commitment,5,2.223426178097725
5,client_receipt_sign,sign upload receipt,5,0.0006195157766342163
5,client_upload_pack,build upload message,5,0.010954663157463074
6,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.772098131477833
6,client_weight_compute,client aggregation weight,3,3.2901763916015625e-05
6,client_local_train,local SGD training,3,3.689759388566017
6,client_model_delta,weighted local model delta,3,0.00046506524085998535
6,client_quant_encode,fixed-point quantization and signed encoding,3,7.295608520507812e-05
6,client_masking,xMask = x + m,3,3.33935022354126e-05
6,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.545872926712036
6,client_cipher_hash,hash encrypted vector,3,0.023618385195732117
6,client_pedersen_commit,Pedersen vector commitment,3,2.186604291200638
6,client_receipt_sign,sign upload receipt,3,0.0006062984466552734
6,client_upload_pack,build upload message,3,0.011816777288913727
6,client_weight_compute,client aggregation weight,2,5.2988529205322266e-05
6,client_local_train,local SGD training,2,3.6106533631682396
6,client_model_delta,weighted local model delta,2,0.0004701465368270874
6,client_quant_encode,fixed-point quantization and signed encoding,2,0.00010228157043457031
6,client_masking,xMask = x + m,2,4.042685031890869e-05
6,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.626767680048943
6,client_cipher_hash,hash encrypted vector,2,0.023674026131629944
6,client_pedersen_commit,Pedersen vector commitment,2,2.226878374814987
6,client_receipt_sign,sign upload receipt,2,0.0006292015314102173
6,client_upload_pack,build upload message,2,0.011593237519264221
6,client_weight_compute,client aggregation weight,1,5.43743371963501e-05
6,client_local_train,local SGD training,1,3.716545045375824
6,client_model_delta,weighted local model delta,1,0.0004683583974838257
6,client_quant_encode,fixed-point quantization and signed encoding,1,8.13901424407959e-05
6,client_masking,xMask = x + m,1,3.5196542739868164e-05
6,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.587240897119045
6,client_cipher_hash,hash encrypted vector,1,0.024041250348091125
6,client_pedersen_commit,Pedersen vector commitment,1,2.2124034464359283
6,client_receipt_sign,sign upload receipt,1,0.000642240047454834
6,client_upload_pack,build upload message,1,0.011707410216331482
6,client_weight_compute,client aggregation weight,4,5.418062210083008e-05
6,client_local_train,local SGD training,4,3.6483503207564354
6,client_model_delta,weighted local model delta,4,0.0004330649971961975
6,client_quant_encode,fixed-point quantization and signed encoding,4,7.170438766479492e-05
6,client_masking,xMask = x + m,4,3.1694769859313965e-05
6,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.672066152095795
6,client_cipher_hash,hash encrypted vector,4,0.023955166339874268
6,client_pedersen_commit,Pedersen vector commitment,4,2.240251697599888
6,client_receipt_sign,sign upload receipt,4,0.0006103217601776123
6,client_upload_pack,build upload message,4,0.012000173330307007
6,client_weight_compute,client aggregation weight,5,3.707408905029297e-05
6,client_local_train,local SGD training,5,3.8917278796434402
6,client_model_delta,weighted local model delta,5,0.0004523620009422302
6,client_quant_encode,fixed-point quantization and signed encoding,5,7.10710883140564e-05
6,client_masking,xMask = x + m,5,3.061443567276001e-05
6,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.5703739002347
6,client_cipher_hash,hash encrypted vector,5,0.024195529520511627
6,client_pedersen_commit,Pedersen vector commitment,5,2.1766550168395042
6,client_receipt_sign,sign upload receipt,5,0.0005996972322463989
6,client_upload_pack,build upload message,5,0.01137358695268631
7,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.848707154393196
7,client_weight_compute,client aggregation weight,2,5.148351192474365e-05
7,client_local_train,local SGD training,2,3.2759565636515617
7,client_model_delta,weighted local model delta,2,0.0005119219422340393
7,client_quant_encode,fixed-point quantization and signed encoding,2,8.691102266311646e-05
7,client_masking,xMask = x + m,2,3.368407487869263e-05
7,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.98708789795637
7,client_cipher_hash,hash encrypted vector,2,0.024286195635795593
7,client_pedersen_commit,Pedersen vector commitment,2,2.205720029771328
7,client_receipt_sign,sign upload receipt,2,0.0006111487746238708
7,client_upload_pack,build upload message,2,0.011623971164226532
7,client_weight_compute,client aggregation weight,3,5.920231342315674e-05
7,client_local_train,local SGD training,3,3.285019166767597
7,client_model_delta,weighted local model delta,3,0.0004428178071975708
7,client_quant_encode,fixed-point quantization and signed encoding,3,7.619708776473999e-05
7,client_masking,xMask = x + m,3,3.262609243392944e-05
7,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.99279499799013
7,client_cipher_hash,hash encrypted vector,3,0.024241141974925995
7,client_pedersen_commit,Pedersen vector commitment,3,2.2061390355229378
7,client_receipt_sign,sign upload receipt,3,0.0005991086363792419
7,client_upload_pack,build upload message,3,0.011134356260299683
7,client_weight_compute,client aggregation weight,4,5.509704351425171e-05
7,client_local_train,local SGD training,4,3.30690485984087
7,client_model_delta,weighted local model delta,4,0.0004900991916656494
7,client_quant_encode,fixed-point quantization and signed encoding,4,7.9326331615448e-05
7,client_masking,xMask = x + m,4,3.581494092941284e-05
7,client_paillier_encrypt,coordinate-wise Paillier encryption,4,17.012243144214153
7,client_cipher_hash,hash encrypted vector,4,0.023671872913837433
7,client_pedersen_commit,Pedersen vector commitment,4,2.2245452478528023
7,client_receipt_sign,sign upload receipt,4,0.0005928650498390198
7,client_upload_pack,build upload message,4,0.012278452515602112
7,client_weight_compute,client aggregation weight,1,7.0914626121521e-05
7,client_local_train,local SGD training,1,3.3830921575427055
7,client_model_delta,weighted local model delta,1,0.0004558861255645752
7,client_quant_encode,fixed-point quantization and signed encoding,1,8.049607276916504e-05
7,client_masking,xMask = x + m,1,3.189593553543091e-05
7,client_paillier_encrypt,coordinate-wise Paillier encryption,1,17.024179965257645
7,client_cipher_hash,hash encrypted vector,1,0.02476394921541214
7,client_pedersen_commit,Pedersen vector commitment,1,2.2082505226135254
7,client_receipt_sign,sign upload receipt,1,0.0005690380930900574
7,client_upload_pack,build upload message,1,0.01172562688589096
7,client_weight_compute,client aggregation weight,5,4.4092535972595215e-05
7,client_local_train,local SGD training,5,3.532432295382023
7,client_model_delta,weighted local model delta,5,0.0004450306296348572
7,client_quant_encode,fixed-point quantization and signed encoding,5,7.540732622146606e-05
7,client_masking,xMask = x + m,5,2.880394458770752e-05
7,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.994942627847195
7,client_cipher_hash,hash encrypted vector,5,0.02467719465494156
7,client_pedersen_commit,Pedersen vector commitment,5,2.18179539591074
7,client_receipt_sign,sign upload receipt,5,0.0006207972764968872
7,client_upload_pack,build upload message,5,0.01184988021850586
8,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.83382384479046
8,client_weight_compute,client aggregation weight,2,5.081295967102051e-05
8,client_local_train,local SGD training,2,3.3603527322411537
8,client_model_delta,weighted local model delta,2,0.0004941597580909729
8,client_quant_encode,fixed-point quantization and signed encoding,2,7.919967174530029e-05
8,client_masking,xMask = x + m,2,3.223121166229248e-05
8,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.768000550568104
8,client_cipher_hash,hash encrypted vector,2,0.024206653237342834
8,client_pedersen_commit,Pedersen vector commitment,2,2.1562170535326004
8,client_receipt_sign,sign upload receipt,2,0.0006157234311103821
8,client_upload_pack,build upload message,2,0.011833161115646362
8,client_weight_compute,client aggregation weight,3,6.0185790061950684e-05
8,client_local_train,local SGD training,3,3.501472733914852
8,client_model_delta,weighted local model delta,3,0.00042682141065597534
8,client_quant_encode,fixed-point quantization and signed encoding,3,7.721036672592163e-05
8,client_masking,xMask = x + m,3,3.22684645652771e-05
8,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.697857789695263
8,client_cipher_hash,hash encrypted vector,3,0.023322612047195435
8,client_pedersen_commit,Pedersen vector commitment,3,2.096922181546688
8,client_receipt_sign,sign upload receipt,3,0.0005836859345436096
8,client_upload_pack,build upload message,3,0.011355280876159668
8,client_weight_compute,client aggregation weight,1,5.2541494369506836e-05
8,client_local_train,local SGD training,1,3.4303489476442337
8,client_model_delta,weighted local model delta,1,0.0004492849111557007
8,client_quant_encode,fixed-point quantization and signed encoding,1,7.800757884979248e-05
8,client_masking,xMask = x + m,1,3.363192081451416e-05
8,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.78997065126896
8,client_cipher_hash,hash encrypted vector,1,0.023438870906829834
8,client_pedersen_commit,Pedersen vector commitment,1,2.1045579090714455
8,client_receipt_sign,sign upload receipt,1,0.0006157383322715759
8,client_upload_pack,build upload message,1,0.011632651090621948
8,client_weight_compute,client aggregation weight,4,5.3726136684417725e-05
8,client_local_train,local SGD training,4,3.375124268233776
8,client_model_delta,weighted local model delta,4,0.0004602894186973572
8,client_quant_encode,fixed-point quantization and signed encoding,4,7.970631122589111e-05
8,client_masking,xMask = x + m,4,3.32370400428772e-05
8,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.819840610027313
